frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.022","0.016","1","-0.011","-0.001","1","0.907","1.335","161.12"
"0.02354431","0.022","0.016","1","-0.011","-0.001","1","0.907","1.335","161.12"
"0.03042603","0.022","0.016","1","-0.01","-0.002","1","1.101","1.444","183.368"
"0.04062653","0.029","0.01","1","-0.009","-0.002","1","2.568","1.441","258.655"
"0.05554962","0.031","0.009","0.999","-0.008","-0.002","1","1.785","0.818","160.021"
"0.07283783","0.032","0.011","0.999","-0.006","-0.001","1","2.79","1.26","218.781"
"0.08522034","0.032","0.012","0.999","-0.005","-0.001","1","2.775","1.143","204.707"
"0.09883881","0.032","0.012","0.999","-0.004","-0.002","1","3.362","1.381","242.576"
"0.1179733","0.032","0.013","0.999","-0.003","-0.002","1","2.874","1.207","202.264"
"0.1279144","0.032","0.013","0.999","-0.002","-0.001","1","3.238","1.4","220.867"
"0.1459122","0.033","0.013","0.999","-0.001","0.001","1","2.338","1.021","152.549"
"0.1555252","0.034","0.012","0.999","-0.001","0.001","1","3.053","1.27","192.147"
"0.1696167","0.035","0.011","0.999","0","0.001","1","2.89","1.126","174.847"
"0.1836243","0.036","0.011","0.999","0","0.001","1","2.636","0.974","154.429"
"0.1982574","0.037","0.01","0.999","0","0.001","1","2.4","0.832","136.705"
"0.212616","0.037","0.01","0.999","0","0.001","1","3.699","1.232","207.731"
"0.2347031","0.038","0.009","0.999","0","0.001","1","0","0","0"
"0.2458038","0.038","0.009","0.999","0","0.001","1","0","0","0"
"0.2558212","0.052","0.053","0.997","0.056","0.048","0.997","516.25","475.721","8505.683"
"0.2735825","0.071","0.062","0.996","0.057","0.05","0.997","9.972","9.089","156.131"
"0.284996","0.08","0.067","0.995","0.061","0.056","0.997","12.206","10.899","174.061"
"0.2983322","0.113","0.07","0.991","0.077","0.068","0.995","11.711","8.753","124.498"
"0.3130112","0.125","0.128","0.984","0.1","0.11","0.989","15.762","16.603","137.916"
"0.3277512","0.11","0.124","0.986","0.103","0.097","0.99","19.172","19.798","177.65"
"0.3418655","0.11","0.124","0.986","0.103","0.097","0.99","19.155","19.846","158.639"
"0.3551559","0.124","0.137","0.983","0.114","0.11","0.987","17.533","18.166","145.205"
"0.3701096","0.124","0.137","0.983","0.114","0.11","0.987","17.876","18.523","148.052"
"0.3889694","0.124","0.137","0.983","0.115","0.113","0.987","19.692","20.467","161.795"
"0.4001465","0.174","0.14","0.975","0.154","0.142","0.978","23.784","20.68","144.203"
"0.4126434","0.182","0.145","0.973","0.161","0.146","0.976","19.806","16.854","113.047"
"0.4307327","0.191","0.147","0.971","0.164","0.149","0.975","20.104","16.88","110.873"
"0.4419098","0.195","0.145","0.97","0.165","0.152","0.975","19.953","16.637","108.775"
"0.4562149","0.203","0.145","0.969","0.165","0.156","0.974","16.391","13.565","87.554"
"0.4703827","0.205","0.145","0.968","0.164","0.163","0.973","18.126","15.123","95.716"
"0.4847565","0.206","0.145","0.968","0.164","0.164","0.973","18.414","15.412","96.371"
"0.4989014","0.209","0.146","0.967","0.164","0.166","0.972","19.319","16.242","100.463"
"0.5146179","0.21","0.146","0.967","0.165","0.171","0.971","17.76","14.967","92.283"
"0.5282898","0.211","0.145","0.967","0.164","0.174","0.971","18.916","15.952","98.222"
"0.5428162","0.211","0.145","0.967","0.164","0.174","0.971","19.179","16.181","99.51"
"0.5562973","0.212","0.145","0.967","0.164","0.175","0.971","20.373","17.199","105.567"
"0.5702744","0.212","0.144","0.967","0.164","0.175","0.971","16.572","13.991","85.792"
"0.5845337","0.213","0.144","0.966","0.164","0.175","0.971","19.126","16.136","98.897"
"0.5988693","0.247","0.127","0.961","0.164","0.175","0.971","29.165","22.494","141.541"
"0.6138077","0.262","0.128","0.956","0.165","0.175","0.971","17.105","11.369","73.684"
"0.6289978","0.287","0.12","0.95","0.167","0.174","0.97","19.295","11.109","76.325"
"0.6420288","0.287","0.119","0.951","0.215","0.154","0.964","21.4","11.946","83.334"
"0.6563873","0.287","0.119","0.951","0.221","0.148","0.964","21.005","11.458","80.976"
"0.6709442","0.287","0.119","0.951","0.226","0.142","0.964","29.293","15.442","111.282"
"0.6849594","0.287","0.12","0.951","0.231","0.136","0.963","22.66","11.676","85.273"
"0.6987381","0.289","0.122","0.95","0.233","0.134","0.963","21.273","10.728","78.935"
"0.7245865","0.29","0.123","0.949","0.234","0.133","0.963","24.842","12.422","91.551"
"0.736496","0.297","0.123","0.947","0.234","0.133","0.963","17.963","8.836","65.322"
"0.7437592","0.297","0.123","0.947","0.235","0.133","0.963","22.28","10.994","80.788"
"0.7561951","0.297","0.127","0.946","0.235","0.133","0.963","22.844","11.207","82.457"
"0.7706223","0.298","0.128","0.946","0.236","0.131","0.963","26.721","11.5","89.557"
"0.7846222","0.305","0.127","0.944","0.305","0.105","0.946","41.803","16.391","130.941"
"0.7992249","0.305","0.127","0.944","0.305","0.105","0.946","0","0","0"
"0.8141174","0.337","0.122","0.933","0.324","0.11","0.94","31.395","11.006","88.866"
"0.8281174","0.347","0.119","0.93","0.324","0.109","0.94","34.347","11.835","96.508"
"0.842308","0.348","0.119","0.93","0.324","0.109","0.94","34.011","11.632","95.278"
"0.8562851","0.351","0.118","0.929","0.324","0.109","0.94","36.252","12.261","101.065"
"0.8704605","0.351","0.118","0.929","0.324","0.108","0.94","41.758","14.122","116.415"
"0.8847198","0.351","0.118","0.929","0.324","0.108","0.94","35.774","12.121","99.637"
"0.8990479","0.351","0.119","0.929","0.324","0.108","0.94","40.194","12.546","103.675"
"0.9144516","0.351","0.119","0.929","0.324","0.108","0.94","40.08","12.51","103.72"
"0.9281921","0.351","0.119","0.929","0.324","0.109","0.94","40.031","12.496","103.739"
"0.9444427","0.351","0.119","0.929","0.391","0.103","0.914","46.404","11.543","101.361"
"0.9559021","0.351","0.119","0.929","0.39","0.106","0.915","46.37","11.755","101.351"
