frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","1","0","0","1","0","0","0"
"0.02359009","0","0","1","0","0","1","0","0","0"
"0.0322876","0","0","1","0","0","1","0","0","0"
"0.04411697","0","0","1","0","0","1","0","0","0"
"0.05744553","0","0","1","0","0","1","0","0","0"
"0.07158661","0","0","1","0","0","1","0","0","0"
"0.08597946","0","0","1","0","0","1","0","0","0"
"0.1009483","0","0","1","0","0","1","0","0","0"
"0.1144409","0","0","1","0","0","1","0","0","0"
"0.1293678","0","0","1","0","0","1","0","0","0"
"0.1434021","0","0","1","0","0","1","0","0","0"
"0.157711","0","0","1","0","0","1","0","0","0"
"0.171505","0","0","1","0","0","1","0","0","0"
"0.1859932","0","0","1","0","0","1","0","0","0"
"0.2003517","0","0","1","0","0","1","0","0","0"
"0.2172546","0","0","1","0","0","1","0","0","0"
"0.2288551","0","0","1","0","0","1","0","0","0"
"0.2435875","0","0","1","0","0","1","0","0","0"
"0.2572746","0","0","1","0","0","1","0","0","0"
"0.2716408","0","0","1","0","0","1","0","0","0"
"0.2859726","0","0","1","0","0","1","0","0","0"
"0.3006287","0","0","1","0","0","1","0","0","0"
"0.3144989","0","0","1","0","0","1","0","0","0"
"0.3288689","0","0","1","0","0","1","0","0","0"
"0.3436661","0","0","1","0","0","1","0","0","0"
"0.3576355","0","0","1","0","0","1","0","0","0"
"0.371624","0","0","1","0","0","1","0","0","0"
"0.3863945","0","0","1","0","0","1","0","0","0"
"0.4001389","0","0","1","0","0","1","0","0","0"
"0.4153137","0","0","1","0","0","1","0","0","0"
"0.4306564","0","0","1","0","0","1","0","0","0"
"0.4436722","0","0","1","0","0","1","0","0","0"
"0.4572067","0","0","1","0","0","1","0","0","0"
"0.471405","0","0","1","0","0","1","0","0","0"
"0.4857826","0","0","1","0","0","1","0","0","0"
"0.5007362","0","0","1","0","0","1","0","0","0"
"0.5146217","0","0","1","0","0","1","0","0","0"
"0.5288544","0","0","1","0","0","1","0","0","0"
"0.5434532","0","0","1","0","0","1","0","0","0"
"0.5573235","0","0","1","0","0","1","0","0","0"
"0.5716324","0","0","1","0","0","1","0","0","0"
"0.5856705","0","0","1","0","0","1","0","0","0"
"0.6000481","0","0","1","0","0","1","0","0","0"
"0.6152039","0","0","1","0","0","1","0","0","0"
"0.628727","0","0","1","0","0","1","0","0","0"
"0.6460075","0","0","1","0","0","1","0","0","0"
"0.6573372","0","0","1","0","0","1","0","0","0"
"0.6718445","0","0","1","0","0","1","0","0","0"
"0.6860542","0","0","1","0","0","1","0","0","0"
"0.7002831","0","0","1","0","0","1","0","0","0"
"0.7143211","0","0","1","0","0","1","0","0","0"
"0.7292862","0","0","1","0","0","1","0","0","0"
"0.743557","0","0","1","0","0","1","0","0","0"
"0.7573051","0","0","1","0","0","1","0","0","0"
"0.7714005","0","0","1","0","0","1","0","0","0"
"0.7860222","0","0","1","0","0","1","0","0","0"
"0.8001633","0","0","1","0","0","1","0","0","0"
"0.8154259","0","0","1","0","0","1","0","0","0"
"0.8295555","0","0","1","0","0","1","0","0","0"
"0.8466606","0","0","1","0","0","1","0","0","0"
"0.8579102","0","0","1","0","0","1","0","0","0"
"0.8718033","0","0","1","0","0","1","0","0","0"
"0.8858833","0","0","1","0","0","1","0","0","0"
"0.9005852","0","0","1","0","0","1","0","0","0"
"0.9142342","0","0","1","0","0","1","0","0","0"
"0.9293098","0","0","1","0","0","1","0","0","0"
"0.943737","0","0","1","0","0","1","0","0","0"
"0.9572868","0","0","1","0","0","1","0","0","0"
"0.9714813","0","0","1","0","0","1","0","0","0"
"0.9857903","0","0","1","0","0","1","0","0","0"
"1.00005","0","0","1","0","0","1","0","0","0"
"1.014713","0","0","1","0","0","1","0","0","0"
"1.027901","0","0","1","0","0","1","0","0","0"
"1.042988","0","0","1","0","0","1","0","0","0"
"1.058723","0","0","1","0","0","1","0","0","0"
"1.07061","0","0","1","0","0","1","0","0","0"
"1.084927","0","0","1","0","0","1","0","0","0"
"1.099319","0","0","1","0","0","1","0","0","0"
"1.114197","0","0","1","0","0","1","0","0","0"
"1.129349","0","0","1","0","0","1","0","0","0"
"1.143467","0","0","1","0","0","1","0","0","0"
"1.158012","0","0","1","0","0","1","0","0","0"
"1.171497","0","0","1","0","0","1","0","0","0"
"1.185791","0","0","1","0","0","1","0","0","0"
"1.200047","0","0","1","0","0","1","0","0","0"
"1.215015","0","0","1","0","0","1","0","0","0"
"1.228523","0","0","1","0","0","1","0","0","0"
"1.243523","0","0","1","0","0","1","0","0","0"
"1.259335","0","0","1","0","0","1","0","0","0"
"1.271515","0","0","1","0","0","1","0","0","0"
"1.285637","0","0","1","0","0","1","0","0","0"
"1.30027","0","0","1","0","0","1","0","0","0"
"1.314274","0","0","1","0","0","1","0","0","0"
"1.329319","0","0","1","0","0","1","0","0","0"
"1.34383","0","0","1","0","0","1","0","0","0"
"1.357498","0","0","1","0","0","1","0","0","0"
"1.371513","0","0","1","0","0","1","0","0","0"
"1.386185","0","0","1","0","0","1","0","0","0"
"1.400097","0","0","1","0","0","1","0","0","0"
"1.414833","0","0","1","0","0","1","0","0","0"
"1.428707","0","0","1","0","0","1","0","0","0"
"1.443604","0","0","1","0","0","1","0","0","0"
"1.459518","0","0","1","0","0","1","0","0","0"
"1.471764","0","0","1","0","0","1","0","0","0"
"1.486023","0","0","1","0","0","1","0","0","0"
"1.500076","0","0","1","0","0","1","0","0","0"
"1.514297","0","0","1","0","0","1","0","0","0"
"1.529335","0","0","1","0","0","1","0","0","0"
"1.543579","0","0","1","0","0","1","0","0","0"
"1.557369","0","0","1","0","0","1","0","0","0"
"1.571381","0","0","1","0","0","1","0","0","0"
"1.585728","0","0","1","0","0","1","0","0","0"
"1.600151","0","0","1","0","0","1","0","0","0"
"1.614628","0","0","1","0","0","1","0","0","0"
"1.628666","0","0","1","0","0","1","0","0","0"
"1.644314","0","0","1","0","0","1","0","0","0"
"1.659531","0","0","1","0","0","1","0","0","0"
"1.671906","0","0","1","0","0","1","0","0","0"
"1.685738","0","0","1","0","0","1","0","0","0"
"1.700005","0","0","1","0","0","1","0","0","0"
"1.714287","0","0","1","0","0","1","0","0","0"
"1.729244","0","0","1","0","0","1","0","0","0"
"1.74369","0","0","1","0","0","1","0","0","0"
"1.757736","0","0","1","0","0","1","0","0","0"
"1.7719","0","0","1","0","0","1","0","0","0"
"1.785709","0","0","1","0","0","1","0","0","0"
"1.799995","0","0","1","0","0","1","0","0","0"
"1.814335","0","0","1","0","0","1","0","0","0"
"1.82864","0","0","1","0","0","1","0","0","0"
"1.844254","0","0","1","0","0","1","0","0","0"
