frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","-0.033","-0.132","0.991","-0.072","-0.118","0.99","0","0","0"
"0.02062988","-0.033","-0.132","0.991","-0.072","-0.118","0.99","0","0","0"
"0.027771","-0.033","-0.132","0.991","-0.072","-0.118","0.99","-4.718","0.67","-451.876"
"0.04278564","-0.038","-0.142","0.989","0.017","-0.001","1","-4.718","0.67","-451.876"
"0.05619812","-0.038","-0.142","0.989","0.017","-0.003","1","-4.394","1.338","-451.88"
"0.07067871","-0.038","-0.142","0.989","0.017","-0.002","1","-4.373","1.049","-451.881"
"0.08494568","-0.038","-0.142","0.989","0.015","-0.003","1","-3.47","1.183","-451.895"
"0.1004791","-0.021","0.023","0.999","0.016","-0.003","1","-4.357","-0.683","-426.227"
"0.1137695","-0.018","0.018","1","0.01","-0.003","1","-1.571","-1.138","-466.569"
"0.1277313","-0.014","0.012","1","0.006","-0.013","1","-0.457","0.818","-398.277"
"0.1418457","-0.013","0.011","1","0.003","-0.009","1","0.458","0.724","-693.311"
"0.1560974","-0.013","0.011","1","0.003","-0.009","1","0","0","0"
"0.172287","-0.007","0.015","1","-0.01","0.013","1","8.027","-13.513","-971.922"
"0.1852875","-0.007","0.015","1","-0.01","0.013","1","8.027","-13.513","-971.922"
"0.1996002","0.007","0.012","1","-0.006","0.014","1","-0.498","-61.227","-4484.693"
"0.2135315","0.006","0.011","1","-0.006","0.014","1","1.207","-31.608","-2396.45"
"0.2275085","0.002","0.011","1","-0.006","0.013","1","1.163","-8.375","-671.828"
"0.242218","0.002","0.013","1","-0.012","0.016","1","-5.086","19.64","1322.363"
"0.256485","0.001","0.014","1","-0.006","0.017","1","5.604","-32.74","-2091.996"
"0.2707672","0","0.02","1","-0.005","0.005","1","1.753","-8.562","-666.501"
"0.2847595","0","0.02","1","-0.005","0.005","1","1.592","-7.919","-614.374"
"0.3000488","0","0.02","1","-0.005","0.006","1","2.919","-14.864","-1153.818"
"0.3134155","0","0.02","1","-0.005","0.006","1","2.919","-14.864","-1153.818"
"0.3276825","0.003","0.018","1","-0.005","0.005","1","-2.947","26.477","2208.45"
"0.3417511","-0.003","0.016","1","-0.005","0.005","1","1.226","-4.655","-429.047"
"0.3562927","-0.002","0.016","1","-0.005","0.005","1","-3.146","12.907","1182.235"
"0.3725739","-0.003","0.016","1","-0.004","0.006","1","1.388","-5.26","-468.862"
"0.3847198","-0.003","0.016","1","-0.004","0.007","1","6.811","-26.399","-2311.279"
"0.3995819","-0.003","0.017","1","-0.004","0.007","1","-3.299","15.362","1263.743"
"0.4239349","-0.002","0.018","1","-0.002","0.009","1","11.487","-83.056","-6262.959"
"0.4342346","-0.002","0.018","1","-0.002","0.009","1","1.97","-18.32","-1377.39"
"0.4421387","-0.002","0.018","1","-0.002","0.009","1","1.97","-18.32","-1377.39"
"0.456131","0.008","-0.004","1","-0.001","0.006","1","0.813","1.178","344.569"
"0.4704895","0.008","-0.004","1","-0.001","0.006","1","0","0","0"
"0.484726","0.026","-0.044","0.999","0.012","-0.049","0.999","5.564","-13.703","294.254"
"0.5070953","0.027","-0.044","0.999","0.012","-0.049","0.999","3.692","-8.993","192.685"
"0.5179749","0.027","-0.044","0.999","0.016","-0.049","0.999","192.341","-440.27","9387.588"
"0.5284729","0.027","-0.045","0.999","0.016","-0.049","0.999","10.408","-23.738","505.235"
"0.5420532","0.027","-0.045","0.999","0.017","-0.049","0.999","11.522","-26.109","553.802"
"0.5561523","0.027","-0.045","0.999","0.017","-0.049","0.999","20.811","-47.618","1006.191"
"0.5722046","0.027","-0.046","0.999","0.017","-0.049","0.999","6.67","-15.289","322.706"
"0.5847778","0.027","-0.047","0.999","0.017","-0.049","0.999","7.335","-16.871","355.265"
"0.5995941","0.027","-0.047","0.999","0.017","-0.049","0.999","6.979","-16.137","338.362"
"0.6139679","0.027","-0.047","0.999","0.016","-0.049","0.999","11.015","-25.736","535.951"
"0.6275635","0.026","-0.048","0.999","0.016","-0.05","0.999","9.083","-21.577","445.473"
"0.6421204","0.026","-0.048","0.999","0.016","-0.05","0.999","6.283","-14.943","307.883"
"0.6561432","0.027","-0.046","0.999","0.018","-0.048","0.999","6.619","-14.208","302.124"
"0.6741791","0.027","-0.046","0.999","0.018","-0.048","0.999","0","0","0"
"0.6854248","0.027","-0.046","0.999","0.018","-0.048","0.999","13.079","9.446","204.682"
"0.6997528","0.065","0.048","0.997","0.063","0.044","0.997","9.737","11.497","197.369"
"0.7141876","0.053","0.054","0.997","0.045","0.062","0.997","10.557","12.458","214.233"
"0.7285461","0.053","0.052","0.997","0.051","0.056","0.997","16.434","18.17","325.216"
"0.7417908","0.053","0.05","0.997","0.053","0.054","0.997","16.317","16.761","315.655"
"0.7562561","0.053","0.05","0.997","0.055","0.052","0.997","17.916","17.409","338.621"
"0.7724304","0.053","0.049","0.997","0.056","0.05","0.997","17.582","16.399","326.276"
"0.7849426","0.053","0.048","0.997","0.063","0.043","0.997","49.439","41.308","873.575"
"0.7992859","0.053","0.048","0.997","0.062","0.041","0.997","32.76","26.559","579.605"
"0.8143463","0.053","0.048","0.997","0.063","0.042","0.997","32.922","26.561","579.723"
"0.8276978","0.053","0.048","0.997","0.063","0.042","0.997","-70.942","-57.968","-1241.769"
"0.8425751","0.053","0.048","0.997","0.065","0.046","0.997","-70.942","-57.968","-1241.769"
"0.8561859","0.052","0.048","0.997","0.065","0.046","0.997","58.063","47.413","1014.019"
"0.8706207","0.052","0.048","0.997","0.066","0.046","0.997","51.066","41.674","887.221"
"0.8849487","0.13","0.033","0.991","0.112","0.041","0.993","34.807","10.631","285.335"
"0.8999176","0.13","0.033","0.991","0.112","0.041","0.993","0","0","0"
"0.9138031","0.13","0.033","0.991","0.112","0.041","0.993","0","0","0"
"0.9290314","0.13","0.033","0.991","0.112","0.041","0.993","0","0","0"
"0.9420624","0.209","0.029","0.978","0.172","0.034","0.985","0","0","0"
"0.9564972","0.209","0.029","0.978","0.172","0.034","0.985","0","0","0"
"0.9723816","0.209","0.029","0.978","0.172","0.034","0.985","0","0","0"
"0.9850922","0.209","0.029","0.978","0.172","0.034","0.985","0","0","0"
"0.9996185","0.207","0.023","0.978","0.188","0.068","0.98","49.278","11.367","244.468"
"1.015137","0.207","0.023","0.978","0.187","0.068","0.98","40.412","9.324","200.647"
"1.027573","0.207","0.023","0.978","0.186","0.067","0.98","52.197","12.029","259.318"
"1.042297","0.207","0.023","0.978","0.186","0.066","0.98","71.819","16.509","357.008"
"1.058365","0.207","0.023","0.978","0.186","0.066","0.98","58.259","13.385","289.543"
"1.070236","0.207","0.023","0.978","0.187","0.066","0.98","51.967","11.934","258.235"
"1.084686","0.207","0.023","0.978","0.187","0.066","0.98","58.517","13.421","290.764"
"1.099136","0.207","0.023","0.978","0.187","0.066","0.98","64.413","14.757","320.041"
"1.113419","0.207","0.023","0.978","0.187","0.066","0.98","64.413","14.757","320.041"
"1.128021","0.207","0.023","0.978","0.187","0.066","0.98","47.553","10.864","236.281"
"1.142227","0.207","0.023","0.978","0.187","0.066","0.98","69.004","15.664","342.955"
"1.156036","0.207","0.023","0.978","0.187","0.065","0.98","43.273","9.707","215.193"
"1.173553","0.188","-0.071","0.98","0.188","-0.037","0.981","31.422","-9.05","163.836"
"1.186707","0.19","-0.07","0.979","0.187","-0.039","0.982","27.497","-7.927","143.309"
"1.199051","0.191","-0.068","0.979","0.183","-0.047","0.982","41.348","-12.118","216.048"
"1.217346","0.191","-0.068","0.979","0.176","-0.05","0.983","29.928","-8.989","157.38"
"1.227509","0.192","-0.067","0.979","0.176","-0.051","0.983","39.374","-12.279","202.923"
"1.242035","0.192","-0.067","0.979","0.194","-0.061","0.979","39.374","-12.279","202.923"
"1.256027","0.193","-0.067","0.979","0.193","-0.061","0.979","41.802","-13.197","214.902"
"1.2742","0.193","-0.067","0.979","0.193","-0.061","0.979","41.802","-13.197","214.902"
"1.28479","0.194","-0.067","0.979","0.189","-0.063","0.98","46.307","-14.895","238.484"
"1.300339","0.194","-0.067","0.979","0.19","-0.065","0.98","43.183","-14.167","221.055"
"1.313309","0.194","-0.067","0.979","0.19","-0.066","0.98","54.742","-18.132","279.478"
"1.328232","0.194","-0.067","0.979","0.186","-0.066","0.98","38.349","-12.818","196.534"
"1.342209","0.194","-0.067","0.979","0.186","-0.068","0.98","39.904","-13.507","206.139"
"1.356094","0.194","-0.067","0.979","0.18","-0.065","0.981","43.048","-14.929","224.224"
"1.370377","0.194","-0.067","0.979","0.176","-0.068","0.982","43.048","-14.929","224.224"
"1.384766","0.177","-0.058","0.982","0.155","-0.059","0.986","43.431","-14.953","255.561"
"1.401474","0.169","-0.04","0.985","0.141","-0.047","0.989","28.859","-8.06","183.614"
"1.414078","0.161","-0.051","0.986","0.137","-0.04","0.99","41.786","-12.727","277.129"
"1.427505","0.161","-0.051","0.986","0.136","-0.04","0.99","27.229","-8.274","180.638"
"1.442108","0.161","-0.051","0.986","0.136","-0.04","0.99","30.397","-9.216","201.728"
"1.456284","0.161","-0.051","0.986","0.136","-0.04","0.99","0","0","0"
"1.470398","0.157","-0.051","0.986","0.122","-0.039","0.992","30.784","-9.966","217.942"
"1.485046","0.157","-0.051","0.986","0.122","-0.039","0.992","32.633","-10.541","230.831"
