frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.001","0.022","1","-0.018","0.028","0.999","-3.083","9.043","366.751"
"0.01900482","0.001","0.022","1","-0.018","0.028","0.999","-2.189","6.326","252.835"
"0.0306778","0","0.022","1","-0.018","0.029","0.999","-7.217","20.592","811.565"
"0.04367828","0","0.022","1","-0.018","0.03","0.999","-7.217","20.592","811.565"
"0.05751038","0","0.022","1","-0.019","0.031","0.999","-1.329","3.736","145.263"
"0.07221222","0","0.022","1","-0.02","0.031","0.999","-5.232","14.498","559.017"
"0.08651733","0.002","0.022","1","-0.02","0.032","0.999","-1.723","4.95","189.182"
"0.1002884","0.003","0.023","1","-0.02","0.032","0.999","-2.719","8.257","310.839"
"0.115387","0.003","0.023","1","-0.02","0.032","0.999","-4.327","13.373","500.457"
"0.1290207","0.003","0.023","1","-0.02","0.032","0.999","-5.014","15.512","579.842"
"0.1444016","0.003","0.023","1","-0.02","0.032","0.999","-3.626","11.334","422.374"
"0.1573944","0.004","0.023","1","-0.02","0.032","0.999","-2.578","8.149","302.92"
"0.1736221","0.004","0.023","1","-0.02","0.032","0.999","-2.578","8.149","302.92"
"0.1860733","0.004","0.023","1","-0.02","0.032","0.999","-2.808","8.972","332.938"
"0.2011566","0","0.02","1","-0.02","0.032","0.999","-3.137","8.885","338.279"
"0.214592","-0.002","0.02","1","-0.02","0.032","0.999","-14.861","39.577","1506.83"
"0.2298355","0.019","0.033","0.999","-0.02","0.032","0.999","-2.73","17.562","596.654"
"0.2434082","0.062","0.032","0.998","-0.019","0.032","0.999","3.051","7.869","260.2"
"0.2575378","0.062","0.032","0.998","-0.019","0.032","0.999","0","0","0"
"0.2715912","0.14","0.072","0.988","0.085","0.075","0.994","11.712","7.594","102.115"
"0.2859955","0.14","0.072","0.988","0.089","0.077","0.993","9.694","6.353","80.738"
"0.3005753","0.142","0.072","0.987","0.098","0.087","0.991","10.106","6.629","83.774"
"0.3152771","0.142","0.071","0.987","0.1","0.089","0.991","11.479","7.519","94.647"
"0.3291931","0.143","0.071","0.987","0.106","0.091","0.99","15.593","10.106","125.733"
"0.3437576","0.144","0.07","0.987","0.106","0.093","0.99","11.781","7.651","94.659"
"0.3579712","0.145","0.069","0.987","0.105","0.095","0.99","12.041","7.842","96.561"
"0.3732681","0.145","0.068","0.987","0.103","0.095","0.99","10.262","6.675","82.349"
"0.3859329","0.146","0.068","0.987","0.101","0.092","0.991","14.967","9.618","120.322"
"0.401268","0.146","0.067","0.987","0.1","0.091","0.991","12.891","9.434","129.214"
"0.4145813","0.071","0.051","0.996","0.099","0.09","0.991","10.253","9.427","117.087"
"0.4295578","0.063","0.077","0.995","0.095","0.089","0.991","9.457","9.745","115.363"
"0.444252","0.063","0.094","0.994","0.044","0.091","0.995","6.605","9.175","98.806"
"0.4576111","0.088","0.128","0.988","0.073","0.134","0.988","7.267","10.983","89.774"
"0.4804153","0.135","0.184","0.974","0.099","0.176","0.979","8.15","13.551","66.975"
"0.4947052","0.136","0.192","0.972","0.1","0.205","0.974","8.15","13.551","66.975"
"0.5044861","0.135","0.198","0.971","0.098","0.229","0.968","8.226","14.908","68.58"
"0.5146484","0.133","0.202","0.97","0.098","0.226","0.969","8.912","16.249","74.608"
"0.5291214","0.131","0.204","0.97","0.098","0.224","0.97","9.366","17.139","78.65"
"0.5433807","0.131","0.204","0.97","0.098","0.224","0.97","10.037","18.43","84.507"
"0.5573883","0.13","0.205","0.97","0.098","0.223","0.97","0","0","0"
"0.571991","0.13","0.205","0.97","0.098","0.223","0.97","0","0","0"
"0.5876923","0.13","0.205","0.97","0.098","0.223","0.97","0","0","0"
"0.6004333","0.13","0.182","0.975","0.098","0.214","0.972","10.443","18.116","89.172"
"0.6153183","0.13","0.182","0.975","0.098","0.214","0.972","0","0","0"
"0.6291122","0.127","0.199","0.972","0.093","0.215","0.972","9.725","18.129","85.574"
"0.6439972","0.127","0.199","0.972","0.09","0.22","0.971","9.885","18.831","88.003"
"0.6574249","0.126","0.198","0.972","0.088","0.221","0.971","9.493","18.306","85.451"
"0.6717224","0.126","0.197","0.972","0.088","0.222","0.971","0","0","0"
"0.6859894","0.126","0.197","0.972","0.088","0.222","0.971","8.616","17.952","87.237"
"0.7011948","0.111","0.178","0.978","0.081","0.223","0.971","8.616","17.952","87.237"
"0.7145844","0.065","0.153","0.986","-0.011","0.17","0.985","1.854","12.078","74.347"
"0.7292938","0.025","0.153","0.988","-0.03","0.161","0.986","-0.074","15.202","95.67"
"0.7435379","0.023","0.15","0.988","-0.033","0.157","0.987","-0.341","13.91","89.512"
"0.7577744","0.023","0.15","0.988","-0.036","0.156","0.987","-0.441","13.088","84.638"
"0.7717514","0.018","0.154","0.988","-0.038","0.153","0.987","-0.72","14.643","94.957"
"0.786171","0.017","0.154","0.988","-0.039","0.152","0.988","-0.836","15.08","98.066"
"0.8016205","0.017","0.154","0.988","-0.039","0.151","0.988","-1.148","19.006","123.937"
"0.8160172","0.017","0.154","0.988","-0.039","0.151","0.988","-1.493","21.229","138.751"
"0.8295517","0.014","0.154","0.988","-0.039","0.15","0.988","-1.521","15.624","102.544"
"0.8439636","0.005","0.154","0.988","-0.039","0.149","0.988","-1.521","15.624","102.544"
"0.857399","0","0.153","0.988","-0.042","0.148","0.988","-2.07","15.663","103.366"
"0.8715744","-0.003","0.153","0.988","-0.047","0.146","0.988","-2.801","17.378","115.286"
"0.8865814","-0.005","0.152","0.988","-0.05","0.145","0.988","-3.507","19.484","129.871"
