frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","0","0","0","0","0","0","0"
"0.01959229","0","0","0","0","0","0","0","0","0"
"0.02944946","0","0","0","0","0","0","0","0","0"
"0.04223633","0","0","0","0","0","0","0","0","0"
"0.05667114","0","0","0","0","0","0","0","0","0"
"0.07098389","0","0","0","0","0","0","0","0","0"
"0.0854187","0","0","0","0","0","0","0","0","0"
"0.1004639","0","0","0","0","0","0","0","0","0"
"0.1145325","0","0","0","0","0","0","0","0","0"
"0.1289978","0","0","0","0","0","0","0","0","0"
"0.1428223","0","0","0","0","0","0","0","0","0"
"0.1569519","0","0","0","0","0","0","0","0","0"
"0.1709595","0","0","0","0","0","0","0","0","0"
"0.1853027","0","0","0","0","0","0","0","0","0"
"0.1996155","0","0","0","0","0","0","0","0","0"
"0.2146301","0","0","0","0","0","0","0","0","0"
"0.2289734","0","0","0","0","0","0","0","0","0"
"0.2426453","0","0","0","0","0","0","0","0","0"
"0.2571411","0","0","0","0","0","0","0","0","0"
"0.2714233","0","0","0","0","0","0","0","0","0"
"0.2854614","0","0","0","0","0","0","0","0","0"
"0.2998352","0","0","0","0","0","0","0","0","0"
"0.3143005","0","0","0","0","0","0","0","0","0"
"0.3283997","0","0","0","0","0","0","0","0","0"
"0.3424072","0","0","0","0","0","0","0","0","0"
"0.3566589","0","0","0","0","0","0","0","0","0"
"0.3709412","0","0","0","0","0","0","0","0","0"
"0.3854675","0","0","0","0","0","0","0","0","0"
"0.3998108","0","0","0","0","0","0","0","0","0"
"0.415802","0","0","0","0","0","0","0","0","0"
"0.4293823","0","0","0","0","0","0","0","0","0"
"0.4422302","0","0","0","0","0","0","0","0","0"
"0.4565735","0","0","0","0","0","0","0","0","0"
"0.4711609","0","0","0","0","0","0","0","0","0"
"0.4854431","0","0","0","0","0","0","0","0","0"
"0.5001221","0","0","0","0","0","0","0","0","0"
"0.5148926","0","0","0","0","0","0","0","0","0"
"0.5288391","0","0","0","0","0","0","0","0","0"
"0.5431213","0","0","0","0","0","0","0","0","0"
"0.5568237","0","0","0","0","0","0","0","0","0"
"0.571228","0","0","0","0","0","0","0","0","0"
"0.5852051","0","0","0","0","0","0","0","0","0"
"0.5994263","0","0","0","0","0","0","0","0","0"
"0.6144409","0","0","0","0","0","0","0","0","0"
"0.6284485","0","0","0","0","0","0","0","0","0"
"0.6424561","0","0","0","0","0","0","0","0","0"
"0.6570435","0","0","0","0","0","0","0","0","0"
"0.6714172","0","0","0","0","0","0","0","0","0"
"0.6858826","0","0","0","0","0","0","0","0","0"
"0.6996765","0","0","0","0","0","0","0","0","0"
"0.7141724","0","0","0","0","0","0","0","0","0"
"0.7285461","0","0","0","0","0","0","0","0","0"
"0.7423706","0","0","0","0","0","0","0","0","0"
