frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0.0003051758","0","0","1","0","0","1","0","0","0"
"0.01705933","0","0","1","0","0","1","0","0","0"
"0.03399658","0","0","1","0","0","1","0","0","0"
"0.04714966","0","0","1","0","0","1","0","0","0"
"0.06059265","0","0","1","0","0","1","0","0","0"
"0.0743103","0","0","1","0","0","1","0","0","0"
"0.08615112","0","0","1","0","0","1","0","0","0"
"0.09851074","0","0","1","0","0","1","0","0","0"
"0.1113129","0","0","1","0","0","1","0","0","0"
"0.1216278","0","0","1","0","0","1","0","0","0"
"0.1332703","0","0","1","0","0","1","0","0","0"
"0.1477203","0","0","1","0","0","1","0","0","0"
"0.1615906","0","0","1","0","0","1","0","0","0"
"0.1754303","0","0","1","0","0","1","0","0","0"
"0.1895142","0","0","1","0","0","1","0","0","0"
"0.197113","0","0","1","0","0","1","0","0","0"
"0.2114105","0","0","1","0","0","1","0","0","0"
"0.2264404","0","0","1","0","0","1","0","0","0"
"0.2426758","0","0","1","0","0","1","0","0","0"
"0.2552948","0","0","1","0","0","1","0","0","0"
"0.2687683","0","0","1","0","0","1","0","0","0"
"0.2832031","0","0","1","0","0","1","0","0","0"
"0.2969666","0","0","1","0","0","1","0","0","0"
"0.3112335","0","0","1","0","0","1","0","0","0"
"0.3256226","0","0","1","0","0","1","0","0","0"
"0.3412781","0","0","1","0","0","1","0","0","0"
"0.3560028","0","0","1","0","0","1","0","0","0"
"0.3697052","0","0","1","0","0","1","0","0","0"
"0.3823547","0","0","1","0","0","1","0","0","0"
"0.397583","0","0","1","0","0","1","0","0","0"
"0.410675","0","0","1","0","0","1","0","0","0"
"0.4251862","0","0","1","0","0","1","0","0","0"
"0.4400024","0","0","1","0","0","1","0","0","0"
"0.4569702","0","0","1","0","0","1","0","0","0"
"0.4678802","0","0","1","0","0","1","0","0","0"
"0.4823151","0","0","1","0","0","1","0","0","0"
"0.4964142","0","0","1","0","0","1","0","0","0"
"0.5109406","0","0","1","0","0","1","0","0","0"
"0.5248566","0","0","1","0","0","1","0","0","0"
"0.5397644","0","0","1","0","0","1","0","0","0"
"0.5534363","0","0","1","0","0","1","0","0","0"
"0.5684204","0","0","1","0","0","1","0","0","0"
"0.5820313","0","0","1","0","0","1","0","0","0"
"0.5968018","0","0","1","0","0","1","0","0","0"
"0.6110077","0","0","1","0","0","1","0","0","0"
"0.6269226","0","0","1","0","0","1","0","0","0"
"0.6398468","0","0","1","0","0","1","0","0","0"
"0.6543121","0","0","1","0","0","1","0","0","0"
"0.6696777","0","0","1","0","0","1","0","0","0"
"0.6821747","0","0","1","0","0","1","0","0","0"
"0.6961823","0","0","1","0","0","1","0","0","0"
"0.7106171","0","0","1","0","0","1","0","0","0"
"0.7249298","0","0","1","0","0","1","0","0","0"
"0.7396851","0","0","1","0","0","1","0","0","0"
"0.7537079","0","0","1","0","0","1","0","0","0"
"0.7684326","0","0","1","0","0","1","0","0","0"
"0.7822418","0","0","1","0","0","1","0","0","0"
"0.7964783","0","0","1","0","0","1","0","0","0"
"0.8105469","0","0","1","0","0","1","0","0","0"
"0.8252716","0","0","1","0","0","1","0","0","0"
"0.8395691","0","0","1","0","0","1","0","0","0"
"0.8546143","0","0","1","0","0","1","0","0","0"
"0.869812","0","0","1","0","0","1","0","0","0"
"0.8824615","0","0","1","0","0","1","0","0","0"
"0.896225","0","0","1","0","0","1","0","0","0"
"0.9109802","0","0","1","0","0","1","0","0","0"
"0.9247589","0","0","1","0","0","1","0","0","0"
"0.9398346","0","0","1","0","0","1","0","0","0"
"0.9535217","0","0","1","0","0","1","0","0","0"
"0.968338","0","0","1","0","0","1","0","0","0"
"0.9824982","0","0","1","0","0","1","0","0","0"
"0.9967499","0","0","1","0","0","1","0","0","0"
"1.010727","0","0","1","0","0","1","0","0","0"
"1.02536","0","0","1","0","0","1","0","0","0"
"1.039764","0","0","1","0","0","1","0","0","0"
"1.054382","0","0","1","0","0","1","0","0","0"
"1.067734","0","0","1","0","0","1","0","0","0"
"1.084244","0","0","1","0","0","1","0","0","0"
"1.096344","0","0","1","0","0","1","0","0","0"
"1.110504","0","0","1","0","0","1","0","0","0"
"1.124924","0","0","1","0","0","1","0","0","0"
"1.140305","0","0","1","0","0","1","0","0","0"
"1.153595","0","0","1","0","0","1","0","0","0"
"1.168793","0","0","1","0","0","1","0","0","0"
"1.182297","0","0","1","0","0","1","0","0","0"
"1.196472","0","0","1","0","0","1","0","0","0"
"1.210541","0","0","1","0","0","1","0","0","0"
"1.224884","0","0","1","0","0","1","0","0","0"
"1.239594","0","0","1","0","0","1","0","0","0"
"1.254333","0","0","1","0","0","1","0","0","0"
"1.267715","0","0","1","0","0","1","0","0","0"
"1.282211","0","0","1","0","0","1","0","0","0"
"1.298264","0","0","1","0","0","1","0","0","0"
"1.310867","0","0","1","0","0","1","0","0","0"
"1.325516","0","0","1","0","0","1","0","0","0"
"1.339722","0","0","1","0","0","1","0","0","0"
"1.353363","0","0","1","0","0","1","0","0","0"
"1.368423","0","0","1","0","0","1","0","0","0"
"1.38208","0","0","1","0","0","1","0","0","0"
"1.396729","0","0","1","0","0","1","0","0","0"
"1.410645","0","0","1","0","0","1","0","0","0"
"1.425079","0","0","1","0","0","1","0","0","0"
"1.439835","0","0","1","0","0","1","0","0","0"
"1.453384","0","0","1","0","0","1","0","0","0"
"1.467545","0","0","1","0","0","1","0","0","0"
"1.482559","0","0","1","0","0","1","0","0","0"
"1.498093","0","0","1","0","0","1","0","0","0"
"1.510574","0","0","1","0","0","1","0","0","0"
