frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.018","0.002","1","-0.03","0.007","1","0","0","0"
"0.0151329","0.021","0.003","1","-0.031","0.006","1","-0.536","0.504","107.792"
"0.02976227","0.021","0.003","1","-0.031","0.006","1","-0.526","0.495","106.529"
"0.04483414","0.021","0.003","1","-0.031","0.006","1","-0.526","0.495","106.529"
"0.05819321","0.021","0.003","1","-0.03","0.006","1","-0.501","0.471","102.033"
"0.07812119","0.021","0.003","1","-0.03","0.006","1","-0.552","0.512","112.936"
"0.08799744","0.021","0.003","1","-0.03","0.006","1","0","0","0"
"0.101017","0.021","0.003","1","-0.03","0.006","1","0","0","0"
"0.1151543","0.012","-0.005","1","-0.029","-0.011","1","-1.025","-0.993","127.59"
"0.1295242","0.012","-0.005","1","-0.029","-0.011","1","-0.785","-0.758","97.551"
"0.1437988","0.012","-0.005","1","-0.029","-0.011","1","-0.848","-0.808","104.001"
"0.1589699","0.012","-0.005","1","-0.029","-0.01","1","-0.734","-0.671","89.599"
"0.1732864","0.013","-0.005","1","-0.03","-0.009","1","-0.734","-0.671","89.599"
"0.1876755","0.013","-0.005","1","-0.031","-0.009","0.999","-0.755","-0.657","91.145"
"0.2019463","0.013","-0.005","1","-0.031","-0.009","0.999","0","0","0"
"0.2153931","0.014","-0.001","1","-0.035","-0.01","0.999","-1.167","-0.638","107.347"
"0.2298126","0.014","-0.001","1","-0.035","-0.01","0.999","-1.096","-0.612","101.446"
"0.2460632","0.014","-0.001","1","-0.035","-0.01","0.999","0","0","0"
"0.258091","0.015","-0.002","1","-0.032","-0.017","0.999","-0.822","-0.984","99.048"
"0.2733002","0.015","-0.002","1","-0.032","-0.017","0.999","0","0","0"
"0.2867584","0.015","-0.002","1","-0.032","-0.017","0.999","-0.683","-1.256","88.568"
"0.3011742","0.017","-0.004","1","-0.033","-0.024","0.999","-0.683","-1.256","88.568"
"0.3202858","0.018","-0.004","1","-0.033","-0.024","0.999","-0.808","-1.501","105.511"
"0.3320732","0.021","-0.001","1","-0.035","-0.026","0.999","-0.685","-1.319","97.281"
"0.3442001","0.021","-0.001","1","-0.035","-0.026","0.999","-0.641","-1.231","90.886"
"0.3587914","0.021","-0.001","1","-0.035","-0.026","0.999","-0.744","-1.427","105.473"
"0.3728828","0.022","-0.002","1","-0.034","-0.026","0.999","-0.588","-1.39","95.621"
"0.3871346","0.023","-0.002","1","-0.034","-0.028","0.999","-0.512","-1.314","88.719"
"0.4009247","0.024","0","1","-0.034","-0.028","0.999","-0.395","-1.037","70.683"
"0.4152145","0.024","0","1","-0.034","-0.028","0.999","-0.427","-1.175","81.236"
"0.4294968","0.029","-0.002","1","-0.037","-0.027","0.999","-0.411","-1.081","79.795"
"0.4449768","0.031","-0.001","1","-0.039","-0.025","0.999","-0.411","-1.081","79.795"
"0.4582939","0.032","-0.001","1","-0.038","-0.024","0.999","-0.273","-0.978","77.699"
"0.4751892","0.032","0","0.999","-0.037","-0.024","0.999","-0.273","-0.978","77.699"
"0.4907684","0.032","0","0.999","-0.036","-0.024","0.999","-0.213","-0.992","81.379"
"0.5025978","0.033","0","0.999","-0.036","-0.023","0.999","-0.175","-0.915","76.801"
"0.5151291","0.035","0.016","0.999","-0.034","-0.019","0.999","0.056","-0.22","83.154"
"0.5294342","0.052","0.036","0.998","-0.022","0.018","1","0.976","1.682","65.363"
"0.5437737","0.051","0.039","0.998","-0.015","0.025","1","1.285","2.881","66.368"
"0.5588188","0.053","0.051","0.997","-0.013","0.036","0.999","1.471","3.357","66.123"
"0.5734673","0.057","0.059","0.997","-0.011","0.042","0.999","1.604","3.667","68.024"
"0.5868607","0.06","0.065","0.996","-0.009","0.047","0.999","1.789","3.951","70.733"
"0.610096","0.06","0.065","0.996","-0.008","0.048","0.999","1.905","4.205","74.47"
"0.620121","0.062","0.067","0.996","-0.007","0.051","0.999","1.92","4.181","70.514"
"0.6302948","0.065","0.076","0.995","-0.001","0.064","0.998","2.194","4.826","69.265"
"0.6438255","0.065","0.076","0.995","-0.001","0.064","0.998","0","0","0"
"0.6589584","0.065","0.116","0.991","-0.013","0.104","0.994","1.661","7.264","65.346"
"0.6729774","0.067","0.119","0.991","-0.01","0.099","0.995","1.792","7.369","66.543"
"0.6871529","0.067","0.119","0.991","-0.01","0.099","0.995","2.236","8.87","80.233"
"0.705555","0.067","0.12","0.991","-0.008","0.097","0.995","2.016","7.726","69.991"
"0.7159996","0.067","0.12","0.991","-0.007","0.097","0.995","2.016","7.726","69.991"
"0.7297363","0.068","0.12","0.99","-0.006","0.097","0.995","2.006","7.446","67.402"
"0.7460747","0.068","0.121","0.99","-0.006","0.097","0.995","1.913","6.958","62.88"
"0.7582932","0.069","0.122","0.99","-0.006","0.097","0.995","1.863","6.679","60.252"
"0.7731743","0.069","0.122","0.99","-0.005","0.097","0.995","2.174","7.705","69.411"
"0.7868118","0.07","0.122","0.99","-0.005","0.097","0.995","2.137","7.513","67.595"
"0.8009682","0.07","0.122","0.99","-0.005","0.097","0.995","2.095","7.34","66"
"0.8151321","0.07","0.122","0.99","-0.005","0.097","0.995","2.171","7.564","67.966"
"0.8294754","0.07","0.122","0.99","-0.005","0.097","0.995","1.999","6.94","62.319"
"0.8438911","0.07","0.122","0.99","-0.005","0.098","0.995","2.108","7.309","65.619"
"0.8637505","0.07","0.122","0.99","-0.005","0.098","0.995","2.204","7.634","68.518"
"0.8738289","0.07","0.122","0.99","-0.005","0.098","0.995","2.115","7.317","65.637"
"0.886673","0.07","0.123","0.99","-0.005","0.098","0.995","2.07","7.161","64.186"
"0.9010048","0.07","0.123","0.99","-0.005","0.099","0.995","2.088","7.219","64.661"
"0.9152985","0.07","0.123","0.99","-0.005","0.099","0.995","1.904","6.584","58.906"
"0.9294357","0.07","0.123","0.99","-0.005","0.099","0.995","1.966","6.805","60.803"
"0.9443703","0.07","0.123","0.99","-0.006","0.101","0.995","2.014","7.048","62.733"
"0.9580345","0.07","0.123","0.99","-0.006","0.101","0.995","1.828","6.443","57.221"
"0.9743538","0.07","0.123","0.99","-0.006","0.101","0.995","1.97","6.973","61.891"
"0.9865799","0.07","0.123","0.99","-0.006","0.101","0.995","1.97","6.973","61.891"
"1.001377","-0.034","0.123","0.992","-0.106","0.109","0.988","-4.483","7.43","63.549"
"1.015232","-0.035","0.124","0.992","-0.107","0.108","0.988","-4.364","7.198","61.491"
"1.029484","-0.041","0.126","0.991","-0.107","0.108","0.988","-5.229","8.384","71.462"
"1.043751","-0.041","0.125","0.991","-0.108","0.107","0.988","-4.523","7.177","61.328"
"1.058552","-0.041","0.125","0.991","-0.108","0.107","0.988","-4.392","6.912","59.17"
"1.07283","-0.041","0.125","0.991","-0.108","0.107","0.988","-4.49","7.039","60.369"
"1.091114","-0.04","0.125","0.991","-0.109","0.107","0.988","-4.748","7.422","63.77"
"1.102276","-0.04","0.124","0.991","-0.109","0.106","0.988","-4.602","7.194","61.829"
"1.115269","-0.039","0.123","0.992","-0.109","0.106","0.988","-4.407","6.889","59.224"
"1.130554","-0.038","0.123","0.992","-0.11","0.107","0.988","-4.664","7.291","62.719"
"1.144348","-0.037","0.122","0.992","-0.11","0.107","0.988","-4.324","6.77","58.25"
"1.158161","-0.037","0.122","0.992","-0.11","0.107","0.988","-4.54","7.115","61.224"
"1.173012","-0.036","0.122","0.992","-0.11","0.107","0.988","-4.156","6.522","56.135"
"1.186619","-0.034","0.122","0.992","-0.11","0.107","0.988","-4.486","7.072","60.92"
"1.201694","-0.034","0.122","0.992","-0.11","0.107","0.988","-4.316","6.81","58.717"
