frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0.0003662109","0","0","1","0","0","1","0","0","0"
"0.0161438","0","0","1","0","0","1","0","0","0"
"0.03050232","0","0","1","0","0","1","0","0","0"
"0.04086304","0","0","1","0","0","1","0","0","0"
"0.052948","0","0","1","0","0","1","0","0","0"
"0.06707764","0","0","1","0","0","1","0","0","0"
"0.08119202","0","0","1","0","0","1","0","0","0"
"0.09584045","0","0","1","0","0","1","0","0","0"
"0.1088409","0","0","1","0","0","1","0","0","0"
"0.1251526","0","0","1","0","0","1","0","0","0"
"0.1314087","0","0","1","0","0","1","0","0","0"
"0.1459351","0","0","1","0","0","1","0","0","0"
"0.1609497","0","0","1","0","0","1","0","0","0"
"0.1761932","0","0","1","0","0","1","0","0","0"
"0.1890411","0","0","1","0","0","1","0","0","0"
"0.2045898","0","0","1","0","0","1","0","0","0"
"0.2178345","0","0","1","0","0","1","0","0","0"
"0.2347412","0","0","1","0","0","1","0","0","0"
"0.2485809","0","0","1","0","0","1","0","0","0"
"0.2631378","0","0","1","0","0","1","0","0","0"
"0.2749939","0","0","1","0","0","1","0","0","0"
"0.2903595","0","0","1","0","0","1","0","0","0"
"0.303833","0","0","1","0","0","1","0","0","0"
"0.3185883","0","0","1","0","0","1","0","0","0"
"0.3320465","0","0","1","0","0","1","0","0","0"
"0.3464966","0","0","1","0","0","1","0","0","0"
"0.3612366","0","0","1","0","0","1","0","0","0"
"0.3757782","0","0","1","0","0","1","0","0","0"
"0.3886871","0","0","1","0","0","1","0","0","0"
"0.4031677","0","0","1","0","0","1","0","0","0"
"0.4172668","0","0","1","0","0","1","0","0","0"
"0.4313507","0","0","1","0","0","1","0","0","0"
"0.4481049","0","0","1","0","0","1","0","0","0"
"0.4611206","0","0","1","0","0","1","0","0","0"
"0.47435","0","0","1","0","0","1","0","0","0"
"0.4892578","0","0","1","0","0","1","0","0","0"
"0.5027466","0","0","1","0","0","1","0","0","0"
"0.5174103","0","0","1","0","0","1","0","0","0"
"0.5314484","0","0","1","0","0","1","0","0","0"
"0.5459442","0","0","1","0","0","1","0","0","0"
"0.5606537","0","0","1","0","0","1","0","0","0"
"0.574295","0","0","1","0","0","1","0","0","0"
"0.588974","0","0","1","0","0","1","0","0","0"
"0.6034546","0","0","1","0","0","1","0","0","0"
"0.6169739","0","0","1","0","0","1","0","0","0"
"0.6315155","0","0","1","0","0","1","0","0","0"
"0.6476746","0","0","1","0","0","1","0","0","0"
"0.6608582","0","0","1","0","0","1","0","0","0"
"0.6743011","0","0","1","0","0","1","0","0","0"
"0.6896362","0","0","1","0","0","1","0","0","0"
"0.702652","0","0","1","0","0","1","0","0","0"
"0.7176056","0","0","1","0","0","1","0","0","0"
"0.7314758","0","0","1","0","0","1","0","0","0"
"0.74617","0","0","1","0","0","1","0","0","0"
"0.7608948","0","0","1","0","0","1","0","0","0"
"0.7741394","0","0","1","0","0","1","0","0","0"
"0.7886963","0","0","1","0","0","1","0","0","0"
"0.8035736","0","0","1","0","0","1","0","0","0"
"0.8171387","0","0","1","0","0","1","0","0","0"
"0.8317413","0","0","1","0","0","1","0","0","0"
"0.8476868","0","0","1","0","0","1","0","0","0"
"0.8608093","0","0","1","0","0","1","0","0","0"
"0.874176","0","0","1","0","0","1","0","0","0"
"0.8890839","0","0","1","0","0","1","0","0","0"
"0.9028168","0","0","1","0","0","1","0","0","0"
"0.9186707","0","0","1","0","0","1","0","0","0"
"0.9316254","0","0","1","0","0","1","0","0","0"
"0.9459839","0","0","1","0","0","1","0","0","0"
"0.9607239","0","0","1","0","0","1","0","0","0"
"0.9745789","0","0","1","0","0","1","0","0","0"
"0.9886627","0","0","1","0","0","1","0","0","0"
"1.003433","0","0","1","0","0","1","0","0","0"
"1.016953","0","0","1","0","0","1","0","0","0"
"1.031494","0","0","1","0","0","1","0","0","0"
"1.045837","0","0","1","0","0","1","0","0","0"
"1.062973","0","0","1","0","0","1","0","0","0"
"1.074326","0","0","1","0","0","1","0","0","0"
"1.097336","0","0","1","0","0","1","0","0","0"
"1.102646","0","0","1","0","0","1","0","0","0"
"1.117233","0","0","1","0","0","1","0","0","0"
"1.131287","0","0","1","0","0","1","0","0","0"
"1.145905","0","0","1","0","0","1","0","0","0"
"1.160736","0","0","1","0","0","1","0","0","0"
"1.174149","0","0","1","0","0","1","0","0","0"
"1.188629","0","0","1","0","0","1","0","0","0"
"1.20369","0","0","1","0","0","1","0","0","0"
"1.217072","0","0","1","0","0","1","0","0","0"
"1.231659","0","0","1","0","0","1","0","0","0"
"1.246017","0","0","1","0","0","1","0","0","0"
"1.262665","0","0","1","0","0","1","0","0","0"
"1.274994","0","0","1","0","0","1","0","0","0"
"1.288666","0","0","1","0","0","1","0","0","0"
"1.302948","0","0","1","0","0","1","0","0","0"
"1.317932","0","0","1","0","0","1","0","0","0"
"1.331329","0","0","1","0","0","1","0","0","0"
"1.345993","0","0","1","0","0","1","0","0","0"
"1.360382","0","0","1","0","0","1","0","0","0"
"1.374252","0","0","1","0","0","1","0","0","0"
"1.388367","0","0","1","0","0","1","0","0","0"
"1.403351","0","0","1","0","0","1","0","0","0"
"1.41777","0","0","1","0","0","1","0","0","0"
"1.431519","0","0","1","0","0","1","0","0","0"
"1.445908","0","0","1","0","0","1","0","0","0"
"1.461594","0","0","1","0","0","1","0","0","0"
"1.476868","0","0","1","0","0","1","0","0","0"
"1.488678","0","0","1","0","0","1","0","0","0"
"1.502792","0","0","1","0","0","1","0","0","0"
"1.517624","0","0","1","0","0","1","0","0","0"
