frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0","0","0","1","0","0","1","0","0","0"
"0.001037598","0","0","1","0","0","1","0","0","0"
"0.01592636","0","0","1","0","0","1","0","0","0"
"0.02684021","0","0","1","0","0","1","0","0","0"
"0.03783798","0","0","1","0","0","1","0","0","0"
"0.05020523","0","0","1","0","0","1","0","0","0"
"0.0678997","0","0","1","0","0","1","0","0","0"
"0.07954025","0","0","1","0","0","1","0","0","0"
"0.09263039","0","0","1","0","0","1","0","0","0"
"0.107008","0","0","1","0","0","1","0","0","0"
"0.1212997","0","0","1","0","0","1","0","0","0"
"0.1381302","0","0","1","0","0","1","0","0","0"
"0.1503601","0","0","1","0","0","1","0","0","0"
"0.1647949","0","0","1","0","0","1","0","0","0"
"0.1786919","0","0","1","0","0","1","0","0","0"
"0.1929932","0","0","1","0","0","1","0","0","0"
"0.2010174","0","0","1","0","0","1","0","0","0"
"0.2143097","0","0","1","0","0","1","0","0","0"
"0.2293472","0","0","1","0","0","1","0","0","0"
"0.2430019","0","0","1","0","0","1","0","0","0"
"0.2573357","0","0","1","0","0","1","0","0","0"
"0.2716084","0","0","1","0","0","1","0","0","0"
"0.2861519","0","0","1","0","0","1","0","0","0"
"0.3005009","0","0","1","0","0","1","0","0","0"
"0.3156376","0","0","1","0","0","1","0","0","0"
"0.3290424","0","0","1","0","0","1","0","0","0"
"0.345314","0","0","1","0","0","1","0","0","0"
"0.3572445","0","0","1","0","0","1","0","0","0"
"0.3714943","0","0","1","0","0","1","0","0","0"
"0.3863392","0","0","1","0","0","1","0","0","0"
"0.4017773","0","0","1","0","0","1","0","0","0"
"0.4162979","0","0","1","0","0","1","0","0","0"
"0.4313679","0","0","1","0","0","1","0","0","0"
"0.4459782","0","0","1","0","0","1","0","0","0"
"0.4603043","0","0","1","0","0","1","0","0","0"
"0.4723625","0","0","1","0","0","1","0","0","0"
"0.4871407","0","0","1","0","0","1","0","0","0"
"0.5008717","0","0","1","0","0","1","0","0","0"
"0.5155201","0","0","1","0","0","1","0","0","0"
"0.5300159","0","0","1","0","0","1","0","0","0"
"0.5456448","0","0","1","0","0","1","0","0","0"
"0.5579834","0","0","1","0","0","1","0","0","0"
"0.5721626","0","0","1","0","0","1","0","0","0"
"0.5863342","0","0","1","0","0","1","0","0","0"
"0.6022186","0","0","1","0","0","1","0","0","0"
"0.6144123","0","0","1","0","0","1","0","0","0"
"0.6307259","0","0","1","0","0","1","0","0","0"
"0.6428604","0","0","1","0","0","1","0","0","0"
"0.6574249","0","0","1","0","0","1","0","0","0"
"0.6714478","0","0","1","0","0","1","0","0","0"
"0.6860313","0","0","1","0","0","1","0","0","0"
"0.7000237","0","0","1","0","0","1","0","0","0"
"0.7155285","0","0","1","0","0","1","0","0","0"
"0.7285919","0","0","1","0","0","1","0","0","0"
"0.74333","0","0","1","0","0","1","0","0","0"
"0.7588272","0","0","1","0","0","1","0","0","0"
"0.7717571","0","0","1","0","0","1","0","0","0"
"0.7858925","0","0","1","0","0","1","0","0","0"
"0.8002987","0","0","1","0","0","1","0","0","0"
"0.8142948","0","0","1","0","0","1","0","0","0"
"0.8293362","0","0","1","0","0","1","0","0","0"
"0.8435345","0","0","1","0","0","1","0","0","0"
"0.8573513","0","0","1","0","0","1","0","0","0"
"0.8714848","0","0","1","0","0","1","0","0","0"
"0.8856373","0","0","1","0","0","1","0","0","0"
"0.8999996","0","0","1","0","0","1","0","0","0"
"0.9151154","0","0","1","0","0","1","0","0","0"
"0.9289227","0","0","1","0","0","1","0","0","0"
"0.9434357","0","0","1","0","0","1","0","0","0"
"0.9600983","0","0","1","0","0","1","0","0","0"
"0.971962","0","0","1","0","0","1","0","0","0"
"0.9856663","0","0","1","0","0","1","0","0","0"
"1.0002","0","0","1","0","0","1","0","0","0"
"1.014194","0","0","1","0","0","1","0","0","0"
"1.029505","0","0","1","0","0","1","0","0","0"
"1.04277","0","0","1","0","0","1","0","0","0"
"1.057436","0","0","1","0","0","1","0","0","0"
"1.071535","0","0","1","0","0","1","0","0","0"
"1.086258","0","0","1","0","0","1","0","0","0"
"1.100513","0","0","1","0","0","1","0","0","0"
"1.115835","0","0","1","0","0","1","0","0","0"
"1.128613","0","0","1","0","0","1","0","0","0"
"1.143375","0","0","1","0","0","1","0","0","0"
"1.157143","0","0","1","0","0","1","0","0","0"
"1.173256","0","0","1","0","0","1","0","0","0"
"1.185747","0","0","1","0","0","1","0","0","0"
"1.2005","0","0","1","0","0","1","0","0","0"
"1.21419","0","0","1","0","0","1","0","0","0"
"1.229898","0","0","1","0","0","1","0","0","0"
"1.24353","0","0","1","0","0","1","0","0","0"
"1.257294","0","0","1","0","0","1","0","0","0"
"1.271681","0","0","1","0","0","1","0","0","0"
"1.286636","0","0","1","0","0","1","0","0","0"
"1.300079","0","0","1","0","0","1","0","0","0"
"1.315062","0","0","1","0","0","1","0","0","0"
"1.328764","0","0","1","0","0","1","0","0","0"
"1.343109","0","0","1","0","0","1","0","0","0"
"1.357506","0","0","1","0","0","1","0","0","0"
"1.373302","0","0","1","0","0","1","0","0","0"
"1.385578","0","0","1","0","0","1","0","0","0"
"1.400175","0","0","1","0","0","1","0","0","0"
"1.414349","0","0","1","0","0","1","0","0","0"
"1.429842","0","0","1","0","0","1","0","0","0"
"1.442982","0","0","1","0","0","1","0","0","0"
"1.457838","0","0","1","0","0","1","0","0","0"
"1.471336","0","0","1","0","0","1","0","0","0"
"1.486303","0","0","1","0","0","1","0","0","0"
"1.500013","0","0","1","0","0","1","0","0","0"
"1.515305","0","0","1","0","0","1","0","0","0"
